# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6ff8f377cb8
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
120745230cb2e520,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,188,100,0,0,1,0,166,170,166,151,0,0,28,0,0,226,26,1892,46,8,1,16,0,168,20437,136,92,20365,0,92,0,0,0,0,0,760,568,0
120745230cb6d580,_Z8gpu_mm_rPfS_S_ii,8.48,18,1,50,1,16,16,1,3072,3072,12,0,-1,,0,0,0,192,64,800,1560,800,2112,1152,8,0,800,1572,800,64,0,0,1516,0,0,48,1520,6464,276,1120,56,1792,0,800,164678,112,3484,4952,0,3504,0,0,2061,496,0,2334,560,0
120745230cba8440,_Z8gpu_mm_aPfS_ii,270.24,280,1,50,50,16,16,1,3072,3072,12,0,-1,,0,0,0,8544,2848,40000,41580,40000,94512,51552,358,0,40000,41576,40000,2856,0,0,41544,0,0,5520,40180,312176,11457,55352,2856,91392,0,40000,8846515,5712,159720,192033,0,161404,0,0,104650,28688,0,104332,28608,0
120745230cc22020,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,64,12,272,0,0,111,8,0,0,68,2048,16,144,8,256,0,36,45200,72,32,5482,9,32,0,0,928,60,0,977,68,0
120745230cc5b700,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230cc5d780,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,167,102,0,0,1,0,166,199,166,151,0,0,167,0,0,226,171,1892,46,184,1,16,0,168,20366,136,92,20346,0,92,0,0,760,568,0,0,0,0
120745230cc9f240,_Z8gpu_mm_rPfS_S_ii,8.416,19,1,49,1,16,16,1,3072,3072,12,0,-1,,0,0,0,192,64,784,1428,784,2112,1152,8,0,784,1444,784,64,0,0,1452,0,0,48,1448,6464,272,1120,64,2048,0,784,182636,128,3344,4873,0,3348,0,0,2320,560,0,2029,496,0
120745230ccd8f40,_Z8gpu_mm_aPfS_ii,262.048,272,1,49,49,16,16,1,3072,3072,12,0,-1,,0,0,0,8256,2752,38416,44940,38416,90816,49536,344,0,38416,44968,38416,2752,0,0,44864,0,0,4180,45004,299968,12236,53640,2752,88064,0,38416,8410848,5488,174552,186133,0,173268,0,0,100637,27568,0,100319,27488,0
120745230cd50860,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,115,12,344,88,1,0,12,72,12,272,0,0,103,8,0,0,92,2048,16,144,8,256,0,36,45982,72,32,5497,9,32,0,0,977,68,0,928,60,0
120745230cd8b7e0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230cd8d8a0,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,99,195,99,0,0,1,0,160,167,160,151,0,0,167,0,0,226,167,1892,46,248,1,16,0,168,20356,136,92,20311,0,92,0,0,0,0,0,760,568,0
120745230cdccb80,_Z8gpu_mm_rPfS_S_ii,8.032,18,1,48,1,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,768,1416,768,1848,1008,7,0,768,1448,768,56,0,0,1416,0,0,40,1416,5656,240,936,56,1792,0,768,164362,112,3280,4557,0,3264,0,0,2067,496,0,2062,496,0
120745230ce065e0,_Z8gpu_mm_aPfS_ii,249.952,260,1,48,48,16,16,1,3072,3072,12,0,-1,,0,0,0,7920,2640,36864,38248,36864,86856,47376,329,0,36864,38252,36864,2640,0,0,38252,0,0,4974,38244,286888,10866,54992,2632,84224,0,36864,8170037,5264,152584,177585,0,150300,0,0,96299,26368,0,96586,26448,0
120745230ce7ccc0,_Z10gpu_dpotrfPfS_ii,9.568,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,64,12,272,0,0,107,8,0,0,92,2048,16,144,8,256,0,36,45222,72,32,5482,9,32,0,0,928,60,0,977,68,0
120745230ceb6420,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230ceb8440,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,174,102,0,0,1,0,158,192,158,151,0,0,166,0,0,226,168,1892,46,112,1,16,0,168,20337,136,92,20328,0,92,0,0,760,568,0,0,0,0
120745230cef7620,_Z8gpu_mm_rPfS_S_ii,8.032,17,1,47,1,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,752,1409,752,1848,1008,7,0,752,1368,752,56,0,0,1384,0,0,48,1372,5656,232,816,56,1792,0,752,162251,112,3120,4463,0,3120,0,0,2038,496,0,2031,496,0
120745230cf31b80,_Z8gpu_mm_aPfS_ii,241.696,252,1,47,47,16,16,1,3072,3072,12,0,-1,,0,0,0,7584,2528,35344,41380,35344,83424,45504,316,0,35344,41360,35344,2520,0,0,41388,0,0,3607,41276,275552,11600,53736,2520,80640,0,35344,7774250,5056,160308,171143,0,161116,0,0,92468,25328,0,92492,25328,0
120745230cfa4d60,_Z10gpu_dpotrfPfS_ii,9.6,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,83,12,344,88,1,0,12,88,12,272,0,0,87,8,0,0,72,2048,16,144,8,256,0,36,45192,72,32,5495,9,32,0,0,977,68,0,928,60,0
120745230cfde540,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230cfe0720,_Z9gpu_inv_lPfS_ii,30.016,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,172,102,0,0,1,0,156,182,156,151,0,0,180,0,0,226,182,1892,46,16,1,16,0,168,20324,136,92,20303,0,92,0,0,0,0,0,760,568,0
120745230d020580,_Z8gpu_mm_rPfS_S_ii,8,17,1,46,1,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,736,1416,736,1848,1008,7,0,736,1376,736,56,0,0,1416,0,0,48,1400,5656,232,896,56,1792,0,736,163290,112,3056,4653,0,3056,0,0,2058,496,0,2074,496,0
120745230d05e3a0,_Z8gpu_mm_aPfS_ii,229.696,240,1,46,46,16,16,1,3072,3072,12,0,-1,,0,0,0,7272,2424,33856,35096,33856,79728,43488,302,0,33856,35140,33856,2416,0,0,35120,0,0,4398,35128,263344,10000,55616,2416,77312,0,33856,7433099,4832,139296,163220,0,139168,0,0,88322,24208,0,88302,24208,0
120745230d0ce060,_Z10gpu_dpotrfPfS_ii,9.632,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,68,12,272,0,0,99,8,0,0,76,2048,16,0,8,256,0,36,45176,72,32,5482,9,32,0,0,928,60,0,977,68,0
120745230d107fe0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230d109fc0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,167,104,0,0,1,0,162,183,162,151,0,0,167,0,0,226,167,1892,46,96,1,16,0,168,20338,136,92,20318,0,92,0,0,760,568,0,0,0,0
120745230d14a140,_Z8gpu_mm_rPfS_S_ii,7.968,18,1,45,1,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,720,1316,720,1848,1008,7,0,720,1288,720,56,0,0,1288,0,0,30,1296,5656,252,888,48,1536,0,720,165657,112,3096,4498,0,3100,0,0,1809,432,0,2103,496,0
120745230d184860,_Z8gpu_mm_aPfS_ii,221.6,232,1,45,45,16,16,1,3072,3072,12,0,-1,,0,0,0,6960,2320,32400,37340,32400,76560,41760,290,0,32400,37392,32400,2320,0,0,37404,0,0,3321,37308,252880,10435,49224,2320,74240,0,32400,7133253,4640,146684,157356,0,146664,0,0,84555,23168,0,84775,23248,0
120745230d1f2420,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,87,12,344,88,1,0,12,32,12,272,0,0,81,8,0,0,72,2048,16,72,8,256,0,36,45262,72,32,5483,9,32,0,0,977,68,0,928,60,0
120745230d22ba20,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230d22d9c0,_Z9gpu_inv_lPfS_ii,29.856,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,96,167,96,0,0,1,0,165,47,165,151,0,0,183,0,0,226,203,1892,46,8,1,16,0,168,20334,136,92,20502,0,92,0,0,0,0,0,760,568,0
120745230d26e5c0,_Z8gpu_mm_rPfS_S_ii,8.032,18,1,44,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,704,1292,704,1848,1008,7,0,712,1480,712,56,0,0,1276,0,0,31,1304,5656,249,912,56,1792,0,704,166986,112,3016,4023,0,2996,0,0,1830,432,0,2103,496,0
120745230d2a80a0,_Z8gpu_mm_aPfS_ii,210.464,220,1,44,44,16,16,1,3072,3072,12,0,-1,,0,0,0,6648,2216,30976,32120,30976,72864,39744,276,0,30976,32124,30976,2216,0,0,32112,0,0,4198,32176,241544,9093,49120,2216,70912,0,30976,6785620,4432,126728,149210,0,127452,0,0,81100,22208,0,81056,22208,0
120745230d312de0,_Z10gpu_dpotrfPfS_ii,9.728,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,120,12,272,0,0,83,8,0,0,92,2048,16,144,8,256,0,36,45294,72,32,5492,9,32,0,0,928,60,0,977,68,0
120745230d351020,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120745230d353d00,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,167,98,0,0,1,0,168,179,168,151,0,0,167,0,0,226,167,1892,46,272,1,16,0,168,20477,136,92,20335,0,92,0,0,760,568,0,0,0,0
120745230d3935c0,_Z8gpu_mm_rPfS_S_ii,7.872,17,1,43,1,16,16,1,3072,3072,12,0,-1,,0,0,0,168,56,688,1248,688,1848,1008,7,0,688,1408,688,56,0,0,1228,0,0,48,1252,5656,232,888,48,1536,0,688,145188,96,2864,4525,0,2864,0,0,2028,496,0,2030,496,0
120745230d3ccc20,_Z8gpu_mm_aPfS_ii,202.816,212,1,43,43,16,16,1,3072,3072,12,0,-1,,0,0,0,6336,2112,29584,34060,29584,69696,38016,264,0,29592,34052,29592,2112,0,0,34040,0,0,3000,34096,230208,9554,43768,2112,67584,0,29584,6601385,4224,132716,143500,0,132288,0,0,77372,21168,0,77566,21248,0
120745230d437000,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,144,12,272,0,0,95,8,0,0,80,2048,16,144,8,256,0,36,45246,72,32,5494,9,32,0,0,977,68,0,928,60,0
120745230d470f20,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230d472f40,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,167,98,0,0,1,0,160,203,160,151,0,0,167,0,0,226,187,1892,46,216,1,16,0,168,20342,136,92,20364,0,92,0,0,0,0,0,760,568,0
120745230d4b1f40,_Z8gpu_mm_rPfS_S_ii,7.04,16,1,42,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,672,1248,672,1584,864,6,0,680,1352,680,48,0,0,1220,0,0,40,1244,4848,200,864,48,1536,0,672,143901,96,2800,3861,0,2800,0,0,1735,432,0,1736,432,0
120745230d4ebca0,_Z8gpu_mm_aPfS_ii,191.808,201,1,42,42,16,16,1,3072,3072,12,0,-1,,0,0,0,6048,2016,28224,29204,28224,66528,36288,252,0,28224,29380,28224,2016,0,0,29216,0,0,3865,29212,219744,8305,41056,2016,64512,0,28224,6150143,4032,115316,135882,0,115096,0,0,73709,20208,0,73749,20208,0
120745230d5528c0,_Z10gpu_dpotrfPfS_ii,9.568,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,87,12,344,88,1,0,12,128,12,272,0,0,79,8,0,0,96,2048,16,144,8,256,0,36,45182,72,32,5482,9,32,0,0,928,60,0,977,68,0
120745230d58bda0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230d58dce0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,168,103,0,0,1,0,166,202,166,151,0,0,172,0,0,226,178,1892,46,88,1,16,0,168,20340,136,92,20471,0,92,0,0,760,568,0,0,0,0
120745230d5cd6e0,_Z8gpu_mm_rPfS_S_ii,7.04,17,1,41,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,656,1176,656,1584,864,6,0,656,1188,656,48,0,0,1152,0,0,32,1164,4848,207,952,48,1536,0,656,142300,96,2812,3822,0,2788,0,0,1755,432,0,1748,432,0
120745230d6346e0,_Z8gpu_mm_aPfS_ii,184.32,195,1,41,41,16,16,1,3072,3072,12,0,-1,,0,0,0,5760,1920,26896,30120,26896,63624,34704,241,0,26896,30068,26896,1928,0,0,30140,0,0,2940,30148,210152,8797,37592,1920,61440,0,26896,5984661,3840,121944,130816,0,120688,0,0,70213,19248,0,70487,19328,0
120745230d6993a0,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,87,12,344,88,1,0,12,84,12,272,0,0,111,8,0,0,96,2048,16,144,8,256,0,36,45480,72,32,5492,9,32,0,0,977,68,0,928,60,0
120745230d6d2900,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230d6d5160,_Z9gpu_inv_lPfS_ii,29.792,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,170,98,0,0,1,0,163,168,163,151,0,0,166,0,0,226,172,1892,46,216,1,16,0,168,20356,136,92,20312,0,92,0,0,0,0,0,760,568,0
120745230d715440,_Z8gpu_mm_rPfS_S_ii,7.168,17,1,40,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,640,1164,640,1584,864,6,0,640,1172,640,48,0,0,1136,0,0,32,1140,4848,208,696,48,1536,0,640,147567,96,2736,3948,0,2736,0,0,1776,432,0,1796,432,0
120745230d74e800,_Z8gpu_mm_aPfS_ii,174.432,184,1,40,40,16,16,1,3072,3072,12,0,-1,,0,0,0,5496,1832,25600,26484,25600,60456,32976,229,0,25600,26528,25600,1832,0,0,26480,0,0,3498,26472,199688,7439,33544,1832,58624,0,25600,5672109,3664,105000,123646,0,105260,0,0,66966,18368,0,66965,18368,0
120745230d7b12c0,_Z10gpu_dpotrfPfS_ii,9.568,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,83,12,344,88,1,0,12,84,12,272,0,0,83,8,0,0,68,2048,16,144,8,256,0,36,45326,72,32,5486,9,32,0,0,928,60,0,977,68,0
120745230d7ea620,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230d7ec4e0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,167,102,0,0,1,0,167,171,167,151,0,0,187,0,0,226,171,1892,46,64,1,16,0,168,20333,136,92,20347,0,92,0,0,760,568,0,0,0,0
120745230d82bac0,_Z8gpu_mm_rPfS_S_ii,7.168,17,1,39,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,624,1024,624,1584,864,6,0,624,1072,624,48,0,0,1040,0,0,32,1064,4848,208,840,48,1536,0,624,142221,96,2720,3888,0,2728,0,0,1766,432,0,1776,432,0
120745230d866060,_Z8gpu_mm_aPfS_ii,167.36,177,1,39,39,16,16,1,3072,3072,12,0,-1,,0,0,0,5232,1744,24336,26972,24336,57552,31392,218,0,24336,26928,24336,1744,0,0,26956,0,0,2514,26964,189224,7945,35616,1744,55808,0,24336,5417144,3472,111932,118541,0,110192,0,0,63728,17488,0,63561,17408,0
120745230d8c66c0,_Z10gpu_dpotrfPfS_ii,9.6,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,64,12,272,0,0,91,8,0,0,64,2048,16,144,8,256,0,36,45264,72,32,5489,9,32,0,0,928,60,0,928,60,0
120745230d900960,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230d9029e0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,101,199,101,0,0,1,0,162,199,162,151,0,0,195,0,0,226,187,1892,46,0,1,16,0,168,20347,136,92,20367,0,92,0,0,760,568,0,760,568,0
120745230d942560,_Z8gpu_mm_rPfS_S_ii,7.104,16,1,38,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,608,1068,608,1584,864,6,0,608,1104,608,48,0,0,1112,0,0,32,1120,4848,208,1056,48,1536,0,608,144656,96,2644,3898,0,2660,0,0,1780,432,0,1755,432,0
120745230d97b980,_Z8gpu_mm_aPfS_ii,157.792,168,1,38,38,16,16,1,3072,3072,12,0,-1,,0,0,0,4968,1656,23104,23104,23104,54384,29664,206,0,23104,23916,23104,1648,0,0,23912,0,0,3037,23912,179632,6858,31312,1648,52736,0,23104,5145430,3312,95448,111509,0,94952,0,0,60574,16608,0,60340,16528,0
120745230d9da560,_Z10gpu_dpotrfPfS_ii,9.6,23,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,79,12,344,88,1,0,12,68,12,272,0,0,99,8,0,0,96,2048,16,144,8,256,0,36,45224,72,32,5483,9,32,0,0,928,60,0,977,68,0
120745230da14840,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230da16920,_Z9gpu_inv_lPfS_ii,29.92,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,168,102,0,0,1,0,158,166,158,151,0,0,168,0,0,226,166,1892,46,264,1,16,0,168,20349,136,92,20331,0,92,0,0,760,568,0,0,0,0
120745230da55760,_Z8gpu_mm_rPfS_S_ii,7.072,16,1,37,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,592,1012,592,1584,864,6,0,592,1032,592,48,0,0,1012,0,0,33,1016,4848,207,920,48,1536,0,592,143984,96,2512,3888,0,2512,0,0,1777,432,0,1789,432,0
120745230da8ea80,_Z8gpu_mm_aPfS_ii,150.784,160,1,37,37,16,16,1,3072,3072,12,0,-1,,0,0,0,4704,1568,21904,23834,21904,51744,28224,196,0,21904,23788,21904,1568,0,0,23796,0,0,2162,23792,170912,7268,29528,1568,50176,0,21904,4801825,3136,101324,106552,0,100028,0,0,57376,15728,0,57320,15728,0
120745230daec920,_Z10gpu_dpotrfPfS_ii,9.568,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,84,12,272,0,0,79,8,0,0,64,2048,16,144,8,256,0,36,45280,72,32,5495,9,32,0,0,928,60,0,928,60,0
120745230db25ce0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230db27dc0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,190,104,0,0,1,0,158,168,158,151,0,0,178,0,0,226,164,1892,46,0,1,16,0,168,20339,136,92,20366,0,92,0,0,760,568,0,760,568,0
120745230db66ee0,_Z8gpu_mm_rPfS_S_ii,7.04,17,1,36,1,16,16,1,3072,3072,12,0,-1,,0,0,0,144,48,576,1040,576,1584,864,6,0,576,1024,576,48,0,0,1024,0,0,33,1012,4848,206,728,48,1536,0,576,147736,96,2444,3979,0,2452,0,0,1865,432,0,1785,432,0
120745230dba0ca0,_Z8gpu_mm_aPfS_ii,141.856,151,1,36,36,16,16,1,3072,3072,12,0,-1,,0,0,0,4464,1488,20736,21456,20736,49104,26784,186,0,20736,21456,20736,1480,0,0,21464,0,0,2772,21468,161320,6185,28448,1480,47360,0,20736,4533228,2976,85700,100133,0,85404,0,0,54154,14848,0,54111,14848,0
120745230dbfb5a0,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,91,12,344,88,1,0,12,68,12,272,0,0,83,8,0,0,92,2048,16,0,8,256,0,36,45246,72,32,5484,9,32,0,0,928,60,0,977,68,0
120745230dc34a60,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230dc36a20,_Z9gpu_inv_lPfS_ii,29.824,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,195,104,0,0,1,0,160,191,160,151,0,0,175,0,0,226,179,1892,46,208,1,16,0,168,20295,136,92,20319,0,92,0,0,760,568,0,0,0,0
120745230dc76b80,_Z8gpu_mm_rPfS_S_ii,6.464,16,1,35,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,560,924,560,1320,720,5,0,560,924,560,40,0,0,952,0,0,24,944,4040,176,872,40,1280,0,560,107594,80,2472,3409,0,2464,0,0,1481,360,0,1490,360,0
120745230dcafda0,_Z8gpu_mm_aPfS_ii,135.136,145,1,35,35,16,16,1,3072,3072,12,0,-1,,0,0,0,4200,1400,19600,21482,19600,46200,25200,175,0,19600,21436,19600,1408,0,0,21440,0,0,1940,21448,152600,6358,37000,1400,44800,0,19600,4342529,2800,89456,95591,0,90372,0,0,51533,14128,0,51475,14128,0
120745230dd09bc0,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,84,12,272,0,0,91,8,0,0,88,2048,16,144,8,256,0,36,45278,72,32,5489,9,32,0,0,928,60,0,928,60,0
120745230dd45740,memcpyHtoD,0.96,4,,,,,,,,,,0,0,1024,0
120745230dd47aa0,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,167,102,0,0,1,0,165,195,165,151,0,0,183,0,0,226,171,1892,46,192,1,16,0,168,20371,136,92,20332,0,92,0,0,760,568,0,760,568,0
120745230dd86e80,_Z8gpu_mm_rPfS_S_ii,6.624,16,1,34,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,544,980,544,1320,720,5,0,544,968,544,40,0,0,932,0,0,24,956,4040,176,848,40,1280,0,544,111142,80,2396,3442,0,2400,0,0,1556,360,0,1511,360,0
120745230ddc1220,_Z8gpu_mm_aPfS_ii,126.752,136,1,34,34,16,16,1,3072,3072,12,0,-1,,0,0,0,3960,1320,18496,19164,18496,43560,23760,165,0,18496,19160,18496,1328,0,0,18528,0,0,2417,19148,143880,5436,29784,1328,42496,0,18496,4086063,2640,76112,89511,0,76364,0,0,48546,13328,0,48285,13248,0
120745230de18480,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,99,12,344,88,1,0,12,68,12,272,0,0,47,8,0,0,32,2048,16,144,8,256,0,36,45206,72,32,5490,9,32,0,0,928,60,0,977,68,0
120745230de519e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230de539a0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,186,104,0,0,1,0,166,196,166,151,0,0,198,0,0,226,28,1892,46,176,1,16,0,168,20372,136,92,20342,0,92,0,0,760,568,0,0,0,0
120745230de932a0,_Z8gpu_mm_rPfS_S_ii,6.368,16,1,33,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,528,900,528,1320,720,5,0,528,876,528,40,0,0,908,0,0,30,864,4040,170,696,40,1280,0,528,106147,80,2264,3354,0,2272,0,0,1463,360,0,1464,360,0
120745230decd4e0,_Z8gpu_mm_aPfS_ii,120.608,130,1,33,33,16,16,1,3072,3072,12,0,-1,,0,0,0,3720,1240,17424,18780,17424,41184,22464,156,0,17424,18736,17424,1240,0,0,18756,0,0,1588,19048,136032,5777,26608,1248,39936,0,17424,3817714,2496,80156,85138,0,80604,0,0,45703,12528,0,45708,12528,0
120745230df22500,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,111,12,344,88,1,0,12,92,12,272,0,0,107,8,0,0,96,2048,16,0,8,256,0,36,45310,72,32,5495,9,32,0,0,928,60,0,928,60,0
120745230df5b800,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120745230df5d820,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,188,102,0,0,1,0,164,174,164,151,0,0,196,0,0,226,166,1892,46,336,1,16,0,168,20349,136,92,20454,0,92,0,0,760,568,0,760,568,0
120745230dfa0d20,_Z8gpu_mm_rPfS_S_ii,6.336,17,1,32,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,512,908,512,1320,720,5,0,512,896,512,40,0,0,880,0,0,31,904,4040,168,552,40,1280,0,512,109338,80,2208,3423,0,2212,0,0,1476,360,0,1479,360,0
120745230dfda340,_Z8gpu_mm_aPfS_ii,113.184,122,1,32,32,16,16,1,3072,3072,12,0,-1,,0,0,0,3504,1168,16384,16964,16384,38544,21024,146,0,16384,16960,16384,1176,0,0,16960,0,0,2008,16936,127312,5069,25464,1176,37632,0,16384,3615662,2336,69600,79858,0,69984,0,0,42808,11728,0,42835,11728,0
120745230e02d760,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,79,12,344,88,1,0,12,64,12,272,0,0,111,8,0,0,64,2048,16,144,8,256,0,36,45262,72,32,5484,9,32,0,0,977,68,0,977,68,0
120745230e067880,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120745230e0698e0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,178,104,0,0,1,0,164,176,164,151,0,0,170,0,0,226,192,1892,46,0,1,16,0,168,20348,136,92,20316,0,92,0,0,0,0,0,0,0,0
120745230e0a9da0,_Z8gpu_mm_rPfS_S_ii,6.368,16,1,31,1,16,16,1,3072,3072,12,0,-1,,0,0,0,120,40,496,740,496,1320,720,5,0,496,716,496,40,0,0,732,0,0,32,744,4040,168,984,40,1280,0,496,106510,80,2096,3372,0,2096,0,0,1471,360,0,1465,360,0
